time
14.79021406173706
14.597059965133667
14.632054090499878
14.019563913345337
14.353543043136597
14.126864910125732
14.201038122177124
13.556615829467773
14.23208498954773
14.410145044326782
14.436443090438843
13.573048114776611
13.707273006439209
14.296983003616333
14.436002969741821
13.909999132156372
