time
13.781102895736694
13.719429016113281
13.704271793365479
13.984620094299316
13.847744941711426
13.655313968658447
13.871678829193115
12.53937578201294
13.260227918624878
13.223829984664917
13.233695030212402
12.725433826446533
12.922987937927246
13.16563105583191
13.176313161849976
12.509634971618652
